lowedge, bincontent
2157, 1e-06
2158, 1e-06
2159, 1e-06
2160, 1e-06
2161, 1e-06
2162, 1e-06
2163, 1e-06
2164, 1e-06
2165, 1e-06
2166, 1e-06
2167, 1e-06
2168, 1e-06
2169, 1e-06
2170, 1e-06
2171, 1e-06
2172, 1e-06
2173, 1e-06
2174, 1e-06
2175, 1e-06
2176, 1e-06
2177, 1e-06
2178, 1e-06
2179, 1e-06
2180, 1e-06
2181, 1e-06
2182, 1e-06
2183, 1e-06
2184, 1e-06
2185, 1e-06
2186, 1e-06
2187, 1e-06
2188, 1e-06
2189, 1e-06
2190, 1e-06
2191, 1e-06
2192, 1e-06
2193, 1e-06
2194, 1e-06
2195, 1e-06
2196, 1e-06
2197, 1e-06
2198, 1e-06
2199, 1e-06
2200, 1
2201, 1e-06
2202, 1
2203, 1e-06
2204, 1
2205, 1e-06
2206, 1e-06
2207, 3
2208, 1e-06
2209, 1e-06
2210, 1e-06
2211, 1e-06
2212, 1e-06
2213, 1e-06
2214, 1e-06
2215, 1e-06
2216, 1e-06
2217, 1e-06
2218, 1e-06
2219, 1e-06
2220, 1e-06
2221, 1e-06
2222, 1e-06
2223, 1e-06
2224, 1e-06
2225, 1e-06
2226, 1e-06
2227, 1e-06
2228, 1e-06
2229, 1e-06
2230, 1e-06
2231, 1e-06
2232, 1e-06
2233, 1e-06
2234, 1e-06
2235, 1e-06
2236, 1e-06
2237, 1e-06
2238, 1e-06
2239, 1e-06
2240, 1e-06
2241, 1e-06
2242, 1e-06
2243, 1e-06
2244, 1e-06
2245, 1e-06
2246, 1e-06
2247, 1e-06
2248, 1e-06
2249, 1e-06
2250, 1e-06
2251, 1e-06
2252, 1
2253, 1e-06
2254, 1e-06
2255, 1e-06
2256, 1e-06
2257, 1e-06
2258, 1e-06
2259, 1e-06
2260, 1e-06
2261, 1e-06
2262, 1e-06
2263, 1e-06
2264, 1e-06
2265, 1e-06
2266, 1e-06
2267, 1e-06
2268, 1e-06
2269, 1e-06
2270, 1e-06
2271, 1e-06
2272, 1e-06
2273, 1e-06
2274, 1e-06
2275, 1e-06
2276, 1e-06
2277, 1e-06
2278, 1e-06
2279, 1e-06
2280, 1e-06
2281, 1e-06
2282, 1e-06
2283, 1e-06
2284, 1e-06
2285, 1
2286, 1e-06
2287, 1e-06
2288, 1e-06
2289, 1e-06
2290, 1e-06
2291, 1e-06
2292, 1e-06
2293, 1e-06
2294, 1e-06
2295, 1e-06
2296, 1e-06
2297, 1e-06
2298, 1e-06
2299, 1e-06
2300, 1e-06
2301, 1e-06
2302, 1e-06
2303, 1e-06
2304, 1e-06
2305, 1e-06
2306, 1e-06
2307, 1e-06
2308, 1e-06
2309, 1e-06
2310, 1e-06
2311, 1e-06
2312, 1e-06
2313, 1e-06
2314, 1e-06
2315, 1e-06
2316, 1
2317, 1e-06
2318, 1e-06
2319, 1e-06
2320, 1e-06
2321, 1e-06
2322, 1e-06
2323, 1e-06
2324, 1e-06
2325, 1e-06
2326, 1e-06
2327, 1e-06
2328, 1e-06
2329, 1e-06
2330, 1e-06
2331, 1e-06
2332, 1e-06
2333, 1e-06
2334, 1e-06
2335, 1e-06
2336, 1e-06
2337, 1e-06
2338, 1e-06
2339, 1e-06
2340, 1e-06
2341, 1e-06
2342, 1e-06
2343, 1e-06
2344, 1e-06
2345, 1
2346, 1e-06
2347, 1e-06
2348, 1e-06
2349, 1e-06
2350, 1e-06
2351, 1e-06
2352, 1e-06
2353, 1e-06
2354, 1e-06
2355, 1e-06
2356, 1e-06
2357, 1e-06
2358, 1
2359, 1e-06
2360, 1
2361, 1e-06
2362, 1e-06
2363, 1e-06
2364, 1e-06
2365, 1
2366, 1e-06
2367, 1e-06
2368, 1e-06
2369, 1e-06
2370, 1e-06
2371, 1e-06
2372, 1e-06
2373, 1e-06
2374, 1e-06
2375, 1e-06
2376, 1e-06
2377, 1e-06
2378, 1e-06
2379, 1e-06
2380, 1e-06
2381, 1e-06
2382, 1
2383, 1e-06
2384, 1e-06
2385, 1
2386, 1e-06
2387, 1e-06
2388, 1e-06
2389, 1e-06
2390, 1e-06
2391, 1e-06
2392, 1e-06
2393, 1e-06
2394, 1e-06
2395, 1e-06
2396, 1e-06
2397, 1e-06
2398, 1e-06
2399, 1e-06
2400, 1e-06
2401, 1e-06
2402, 1e-06
2403, 1e-06
2404, 1e-06
2405, 1e-06
2406, 1e-06
2407, 1e-06
2408, 1e-06
2409, 1e-06
2410, 1e-06
2411, 1
2412, 1e-06
2413, 1e-06
2414, 1e-06
2415, 1e-06
2416, 1e-06
2417, 1e-06
2418, 1e-06
2419, 1e-06
2420, 1e-06
2421, 1e-06
2422, 1e-06
2423, 1e-06
2424, 1e-06
2425, 1e-06
2426, 1e-06
2427, 1e-06
2428, 1e-06
2429, 1e-06
2430, 1e-06
2431, 1e-06
2432, 1e-06
2433, 1e-06
2434, 1e-06
2435, 1e-06
2436, 1e-06
2437, 1e-06
2438, 1e-06
2439, 1e-06
2440, 1e-06
2441, 1e-06
2442, 1e-06
2443, 1e-06
2444, 1e-06
2445, 1e-06
2446, 1e-06
2447, 1e-06
2448, 1e-06
2449, 1e-06
2450, 1e-06
2451, 1e-06
2452, 1e-06
2453, 1e-06
2454, 1e-06
2455, 1e-06
2456, 1e-06
2457, 1e-06
2458, 1e-06
2459, 1e-06
2460, 1e-06
2461, 1e-06
2462, 1e-06
2463, 1e-06
2464, 1e-06
2465, 1e-06
2466, 1e-06
2467, 1e-06
2468, 1e-06
2469, 1e-06
2470, 1e-06
2471, 1e-06
2472, 1e-06
2473, 1e-06
2474, 1e-06
2475, 1e-06
2476, 1e-06
2477, 1e-06
2478, 1e-06
2479, 1e-06
2480, 1e-06
2481, 1e-06
2482, 1e-06
2483, 1e-06
2484, 1e-06
2485, 1e-06
2486, 1e-06
2487, 1e-06
2488, 1
2489, 1e-06
2490, 1e-06
2491, 1e-06
2492, 1e-06
2493, 1e-06
2494, 1e-06
2495, 1e-06
2496, 1e-06
2497, 1e-06
2498, 1e-06
2499, 1e-06
2500, 1e-06
2501, 1e-06
2502, 1e-06
2503, 1e-06
2504, 1e-06
2505, 1e-06
2506, 1e-06
2507, 1e-06
2508, 1e-06
2509, 1e-06
2510, 1e-06
2511, 1e-06
2512, 1e-06
2513, 1e-06
2514, 1e-06
2515, 1e-06
2516, 1e-06
2517, 1e-06
2518, 1e-06
2519, 1e-06
2520, 1e-06
2521, 1e-06
2522, 1e-06
2523, 1e-06
2524, 1e-06
2525, 1e-06
2526, 1e-06
2527, 1e-06
2528, 1e-06
2529, 1e-06
2530, 1e-06
2531, 1e-06
2532, 1e-06
2533, 1e-06
2534, 1e-06
2535, 1e-06
2536, 1e-06
2537, 1e-06
2538, 1e-06
2539, 1e-06
2540, 1e-06
2541, 1e-06
2542, 1e-06
2543, 1e-06
2544, 1e-06
2545, 1e-06
2546, 1e-06
2547, 1e-06
2548, 1e-06
2549, 1e-06
2550, 1e-06
2551, 1e-06
2552, 1e-06
2553, 1e-06
2554, 1e-06
2555, 1e-06
2556, 1e-06
2557, 1e-06
2558, 1e-06
2559, 1e-06
2560, 1e-06
2561, 1e-06
2562, 1e-06
2563, 1
2564, 1e-06
2565, 1e-06
2566, 1e-06
2567, 1e-06
2568, 1e-06
2569, 1e-06
2570, 1e-06
2571, 1e-06
2572, 1e-06
2573, 1e-06
2574, 1
2575, 1e-06
2576, 1e-06
2577, 1
2578, 1e-06
2579, 1e-06
2580, 1e-06
2581, 1e-06
2582, 1e-06
2583, 1e-06
2584, 1e-06
2585, 1e-06
2586, 1e-06
2587, 1e-06
2588, 1e-06
2589, 1e-06
2590, 1e-06
2591, 1e-06
2592, 1e-06
2593, 1
2594, 1e-06
2595, 1e-06
2596, 1e-06
2597, 1e-06
2598, 1e-06
2599, 1e-06
2600, 1e-06
2601, 1e-06
2602, 1e-06
2603, 1e-06
2604, 1e-06
2605, 1e-06
2606, 1e-06
2607, 1e-06
2608, 1e-06
2609, 1e-06
2610, 1e-06
2611, 1e-06
2612, 1e-06
2613, 2
2614, 1
2615, 1e-06
2616, 1e-06
2617, 1e-06
2618, 1
2619, 1e-06
2620, 1e-06
2621, 1e-06
2622, 1e-06
2623, 1e-06
2624, 1e-06
2625, 1e-06
2626, 1e-06
2627, 1e-06
2628, 1e-06
2629, 1e-06
2630, 1e-06
2631, 1e-06
2632, 1e-06
2633, 1e-06
2634, 1e-06
2635, 1e-06
2636, 1e-06
2637, 1e-06
2638, 1e-06
2639, 1e-06
2640, 1e-06
2641, 1e-06
2642, 1e-06
2643, 1e-06
2644, 1e-06
2645, 1e-06
2646, 1e-06
2647, 1e-06
2648, 1e-06
2649, 1e-06
2650, 1e-06
2651, 1e-06
2652, 1e-06
2653, 1e-06
2654, 1e-06
2655, 1e-06
2656, 1e-06
2657, 1e-06
2658, 1e-06
2659, 1e-06
2660, 1e-06
2661, 1e-06
2662, 1e-06
2663, 1e-06
2664, 1e-06
2665, 1e-06
2666, 1e-06
2667, 1e-06
2668, 1e-06
2669, 1e-06
2670, 1e-06
2671, 1e-06
2672, 1e-06
2673, 1e-06
2674, 1e-06
2675, 1e-06
2676, 1e-06
2677, 1e-06
2678, 1e-06
2679, 1e-06
2680, 1e-06
2681, 1e-06
2682, 1e-06
2683, 1e-06
2684, 1e-06
2685, 1e-06
2686, 1e-06
2687, 1e-06
2688, 1e-06
2689, 1e-06
2690, 1e-06
2691, 1e-06
2692, 1e-06
2693, 1e-06
2694, 1e-06
2695, 1e-06
2696, 1e-06
2697, 1e-06
2698, 1e-06
2699, 1e-06
2700, 1e-06
2701, 1e-06
2702, 1e-06
2703, 1e-06
2704, 1e-06
2705, 1e-06
2706, 1e-06
2707, 1e-06
2708, 1e-06
2709, 1e-06
2710, 1e-06
2711, 1e-06
2712, 1e-06
2713, 1e-06
2714, 1e-06
2715, 1e-06
2716, 1e-06
2717, 1e-06
2718, 1e-06
2719, 1e-06
2720, 1e-06
2721, 1e-06
2722, 1e-06
2723, 1e-06
2724, 1e-06
2725, 1e-06
2726, 1e-06
2727, 1e-06
2728, 1e-06
2729, 1e-06
2730, 1e-06
2731, 1e-06
2732, 1e-06
2733, 1e-06
2734, 1e-06
2735, 1e-06
2736, 1e-06
2737, 1e-06
2738, 1e-06
2739, 1e-06
2740, 1e-06
2741, 1e-06
2742, 1e-06
2743, 1e-06
2744, 1e-06
2745, 1e-06
2746, 1e-06
2747, 1e-06
2748, 1e-06
2749, 1e-06
2750, 1e-06
2751, 1e-06
2752, 1e-06
2753, 1e-06
2754, 1e-06
2755, 1e-06
2756, 1e-06
2757, 1e-06
2758, 1e-06
2759, 1e-06
2760, 1e-06
2761, 1e-06
2762, 1e-06
2763, 1e-06
2764, 1e-06
2765, 1e-06
2766, 1e-06
2767, 1e-06
2768, 1e-06
2769, 1e-06
2770, 1e-06
2771, 1e-06
2772, 1e-06
2773, 1e-06
2774, 1e-06
2775, 1e-06
2776, 1e-06
2777, 1e-06
2778, 1e-06
2779, 1e-06
2780, 1e-06
2781, 1e-06
2782, 1e-06
2783, 1e-06
2784, 1e-06
2785, 1e-06
2786, 1e-06
2787, 1e-06
2788, 1e-06
2789, 1e-06
2790, 1e-06
2791, 1e-06
2792, 1e-06
2793, 1e-06
2794, 1e-06
2795, 1e-06
2796, 1e-06
2797, 1e-06
2798, 1e-06
2799, 1e-06
2800, 1e-06
2801, 1e-06
2802, 1e-06
2803, 1e-06
2804, 1e-06
2805, 1e-06
2806, 1e-06
2807, 1e-06
2808, 1e-06
2809, 1e-06
2810, 1e-06
2811, 1e-06
2812, 1e-06
2813, 1e-06
2814, 1e-06
2815, 1e-06
2816, 1e-06
2817, 1e-06
2818, 1e-06
2819, 1e-06
2820, 1e-06
2821, 1e-06
2822, 1e-06
2823, 1e-06
2824, 1e-06
2825, 1e-06
2826, 1e-06
2827, 1e-06
2828, 1e-06
2829, 1e-06
2830, 1e-06
2831, 1e-06
2832, 1e-06
2833, 1e-06
2834, 1e-06
2835, 1e-06
2836, 1e-06
2837, 1e-06
2838, 1e-06
2839, 1e-06
2840, 1e-06
2841, 1e-06
2842, 1e-06
2843, 1e-06
2844, 1e-06
2845, 1e-06
2846, 1e-06
2847, 1e-06
2848, 1e-06
2849, 1e-06
2850, 1e-06
2851, 1e-06
2852, 1e-06
2853, 1e-06
2854, 1e-06
2855, 1e-06
2856, 1e-06
2857, 1e-06
2858, 1e-06
2859, 1e-06
2860, 1e-06
2861, 1e-06
2862, 1e-06
2863, 1e-06
2864, 1e-06
2865, 1e-06
2866, 1e-06
2867, 1e-06
2868, 1e-06
2869, 1e-06
2870, 1e-06
2871, 1e-06
2872, 1e-06
2873, 1e-06
2874, 1e-06
2875, 1e-06
2876, 1e-06
2877, 1e-06
2878, 1e-06
2879, 1e-06
2880, 1e-06
2881, 1e-06
2882, 1e-06
2883, 1e-06
2884, 1e-06
2885, 1e-06
2886, 1e-06
2887, 1e-06
2888, 1e-06
2889, 1e-06
2890, 1e-06
2891, 1e-06
2892, 1e-06
2893, 1e-06
2894, 1e-06
2895, 1e-06
2896, 1e-06
2897, 1e-06
2898, 1e-06
2899, 1e-06
2900, 1e-06
2901, 1e-06
2902, 1e-06
2903, 1e-06
2904, 1e-06
2905, 1e-06
2906, 1e-06
2907, 1e-06
2908, 1e-06
2909, 1e-06
2910, 1e-06
2911, 1e-06
2912, 1e-06
2913, 1e-06
2914, 1e-06
2915, 1e-06
2916, 1e-06
2917, 1e-06
2918, 1e-06
2919, 1e-06
2920, 1e-06
2921, 1e-06
2922, 1e-06
2923, 1e-06
2924, 1e-06
2925, 1e-06
2926, 1e-06
2927, 1e-06
2928, 1e-06
2929, 1e-06
2930, 1e-06
2931, 1e-06
2932, 1e-06
2933, 1e-06
2934, 1e-06
2935, 1e-06
2936, 1e-06
2937, 1e-06
2938, 1e-06
2939, 1e-06
2940, 1e-06
2941, 1e-06
2942, 1e-06
2943, 1
2944, 1e-06
2945, 1e-06
2946, 1e-06
2947, 1e-06
2948, 1e-06
2949, 1e-06
2950, 1e-06
2951, 1e-06
2952, 1e-06
2953, 1e-06
2954, 1e-06
2955, 1e-06
2956, 1e-06
2957, 1e-06
2958, 1e-06
2959, 1e-06
2960, 1e-06
2961, 1e-06
2962, 1e-06
2963, 1e-06
2964, 1e-06
2965, 1e-06
2966, 1e-06
2967, 1e-06
2968, 1e-06
2969, 1e-06
2970, 1e-06
2971, 1e-06
2972, 1e-06
2973, 1e-06
2974, 1e-06
2975, 1e-06
2976, 1e-06
2977, 1e-06
2978, 1e-06
2979, 1e-06
2980, 1e-06
2981, 1e-06
2982, 1e-06
2983, 1e-06
2984, 1e-06
2985, 1e-06
2986, 1e-06
2987, 1e-06
2988, 1e-06
2989, 1e-06
2990, 1e-06
2991, 1e-06
2992, 1
2993, 1e-06
2994, 1e-06
2995, 1e-06
2996, 1e-06
2997, 1e-06
2998, 1e-06
2999, 1e-06
3000, 1e-06
3001, 1e-06
3002, 1e-06
3003, 1e-06
3004, 1e-06
3005, 1e-06
3006, 1e-06
3007, 1e-06
3008, 1e-06
3009, 1e-06
3010, 1e-06
3011, 1e-06
3012, 1e-06
3013, 1e-06
3014, 1e-06
3015, 1e-06
3016, 1e-06
3017, 1e-06
3018, 1e-06
3019, 1e-06
3020, 1e-06
3021, 1e-06
3022, 1e-06
3023, 1e-06
3024, 1e-06
3025, 1e-06
3026, 1e-06
3027, 1e-06
3028, 1e-06
3029, 1e-06
3030, 1e-06
3031, 1e-06
3032, 1e-06
3033, 1e-06
3034, 1e-06
3035, 1e-06
3036, 1e-06
3037, 1e-06
3038, 1e-06
3039, 1e-06
3040, 1e-06
3041, 1e-06
3042, 1e-06
3043, 1e-06
3044, 1e-06
3045, 1
3046, 1e-06
3047, 1e-06
3048, 1e-06
3049, 1e-06
3050, 1e-06
3051, 1e-06
3052, 1e-06
3053, 1e-06
3054, 1e-06
3055, 1e-06
3056, 1e-06
3057, 1e-06
3058, 1e-06
3059, 1e-06
3060, 1e-06
3061, 1e-06
3062, 1e-06
3063, 1e-06
3064, 1e-06
3065, 1e-06
3066, 1e-06
3067, 1e-06
3068, 1e-06
3069, 1e-06
3070, 1e-06
3071, 1e-06
3072, 1e-06
3073, 1e-06
3074, 1e-06
3075, 1e-06
3076, 1e-06
3077, 1e-06
3078, 1e-06
3079, 1e-06
3080, 1e-06
3081, 1e-06
3082, 1e-06
3083, 1e-06
3084, 1e-06
3085, 1e-06
3086, 1e-06
3087, 1e-06
3088, 1e-06
3089, 1e-06
3090, 1e-06
3091, 1e-06
3092, 1e-06
3093, 1e-06
3094, 1e-06
3095, 1e-06
3096, 1e-06
3097, 1e-06
3098, 1e-06
3099, 1e-06
3100, 1e-06
3101, 1e-06
3102, 1e-06
3103, 1e-06
3104, 1e-06
3105, 1e-06
3106, 1e-06
3107, 1e-06
3108, 1e-06
3109, 1e-06
3110, 1e-06
3111, 1e-06
3112, 1e-06
3113, 1e-06
3114, 1e-06
3115, 1e-06
3116, 1e-06
3117, 1e-06
3118, 1e-06
3119, 1e-06
3120, 1e-06
3121, 1e-06
3122, 1e-06
3123, 1e-06
3124, 1e-06
3125, 1e-06
3126, 1e-06
3127, 1e-06
3128, 1e-06
3129, 1e-06
3130, 1e-06
3131, 1e-06
3132, 1e-06
3133, 1e-06
3134, 1e-06
3135, 1e-06
3136, 1e-06
3137, 1e-06
3138, 1e-06
3139, 1e-06
3140, 1e-06
3141, 1e-06
3142, 1e-06
3143, 1e-06
3144, 1e-06
3145, 1e-06
3146, 1e-06
3147, 1e-06
3148, 1e-06
3149, 1e-06
3150, 1e-06
3151, 1e-06
3152, 1e-06
3153, 1e-06
3154, 1e-06
3155, 1e-06
3156, 1e-06
3157, 1e-06
3158, 1e-06
3159, 1e-06
3160, 1e-06
3161, 1e-06
3162, 1e-06
3163, 1e-06
3164, 1e-06
3165, 1e-06
3166, 1e-06
3167, 1e-06
3168, 1e-06
3169, 1e-06
3170, 1e-06
3171, 1e-06
3172, 1e-06
3173, 1e-06
3174, 1e-06
3175, 1e-06
3176, 1e-06
3177, 1e-06
3178, 1e-06
3179, 1e-06
3180, 1e-06
3181, 1e-06
3182, 1e-06
3183, 1e-06
3184, 1e-06
3185, 1e-06
3186, 1e-06
3187, 1e-06
3188, 1e-06
3189, 1e-06
3190, 1e-06
3191, 1e-06
3192, 1e-06
3193, 1e-06
3194, 1e-06
3195, 1e-06
3196, 1e-06
3197, 1e-06
3198, 1e-06
3199, 1e-06
3200, 1e-06
3201, 1e-06
3202, 1e-06
3203, 1e-06
3204, 1e-06
3205, 1e-06
3206, 1e-06
3207, 1e-06
3208, 1e-06
3209, 1e-06
3210, 1e-06
3211, 1e-06
3212, 1e-06
3213, 1e-06
3214, 1e-06
3215, 1e-06
3216, 1e-06
3217, 1e-06
3218, 1e-06
3219, 1e-06
3220, 1e-06
3221, 1e-06
3222, 1e-06
3223, 1e-06
3224, 1e-06
3225, 1e-06
3226, 1e-06
3227, 1e-06
3228, 1e-06
3229, 1e-06
3230, 1e-06
3231, 1e-06
3232, 1e-06
3233, 1e-06
3234, 1e-06
3235, 1e-06
3236, 1e-06
3237, 1e-06
3238, 1e-06
3239, 1e-06
3240, 1e-06
3241, 1e-06
3242, 1e-06
3243, 1e-06
3244, 1e-06
3245, 1e-06
3246, 1e-06
3247, 1e-06
3248, 1e-06
3249, 1
3250, 1e-06
3251, 1e-06
3252, 1e-06
3253, 1e-06
3254, 1e-06
3255, 1e-06
3256, 1e-06
3257, 1e-06
3258, 1e-06
3259, 1e-06
3260, 1e-06
3261, 1e-06
3262, 1e-06
3263, 1e-06
3264, 1e-06
3265, 1e-06
3266, 1e-06
3267, 1e-06
3268, 1e-06
3269, 1e-06
3270, 1e-06
3271, 1e-06
3272, 1e-06
3273, 1e-06
3274, 1e-06
3275, 1e-06
3276, 1e-06
3277, 1e-06
3278, 1e-06
3279, 1e-06
3280, 1e-06
3281, 1e-06
3282, 1e-06
3283, 1e-06
3284, 1e-06
3285, 1e-06
3286, 1e-06
3287, 1e-06
3288, 1e-06
3289, 1e-06
3290, 1e-06
3291, 1e-06
3292, 1e-06
3293, 1e-06
3294, 1e-06
3295, 1e-06
3296, 1e-06
3297, 1e-06
3298, 1e-06
3299, 1e-06
3300, 1e-06
3301, 1e-06
3302, 1e-06
3303, 1e-06
3304, 1e-06
3305, 1e-06
3306, 1e-06
3307, 1e-06
3308, 1e-06
3309, 1e-06
3310, 1e-06
3311, 1e-06
3312, 1e-06
3313, 1e-06
3314, 1e-06
3315, 1e-06
3316, 1e-06
3317, 1e-06
3318, 1e-06
3319, 1e-06
3320, 1e-06
3321, 1e-06
3322, 1e-06
3323, 1e-06
3324, 1e-06
3325, 1e-06
3326, 1e-06
3327, 1e-06
3328, 1e-06
3329, 1e-06
3330, 1
3331, 1e-06
3332, 1e-06
3333, 1e-06
3334, 1e-06
3335, 1e-06
3336, 1e-06
3337, 1e-06
3338, 1e-06
3339, 1e-06
3340, 1e-06
3341, 1e-06
3342, 1e-06
3343, 1e-06
3344, 1e-06
3345, 1e-06
3346, 1e-06
3347, 1e-06
3348, 1e-06
3349, 1e-06
3350, 1e-06
3351, 1e-06
3352, 1e-06
3353, 1e-06
3354, 1e-06
3355, 1e-06
3356, 1e-06
3357, 1e-06
3358, 1e-06
3359, 1e-06
3360, 1e-06
3361, 1e-06
3362, 1e-06
3363, 1e-06
3364, 1e-06
3365, 1e-06
3366, 1e-06
3367, 1e-06
3368, 1e-06
3369, 1e-06
3370, 1e-06
3371, 1e-06
3372, 1e-06
3373, 1e-06
3374, 1e-06
3375, 1e-06
3376, 1e-06
3377, 1e-06
3378, 1e-06
3379, 1e-06
3380, 1e-06
3381, 1
3382, 1e-06
3383, 1e-06
3384, 1e-06
3385, 1e-06
3386, 1e-06
3387, 1e-06
3388, 1e-06
3389, 1e-06
3390, 1e-06
3391, 1e-06
3392, 1e-06
3393, 1e-06
3394, 1e-06
3395, 1e-06
3396, 1e-06
3397, 1e-06
3398, 1e-06
3399, 1e-06
3400, 1e-06
3401, 1e-06
3402, 1e-06
3403, 1e-06
3404, 1e-06
3405, 1e-06
3406, 1e-06
3407, 1e-06
3408, 1e-06
3409, 1e-06
3410, 1e-06
3411, 1e-06
3412, 1e-06
3413, 1e-06
3414, 1e-06
3415, 1e-06
3416, 1e-06
3417, 1e-06
3418, 1e-06
3419, 1e-06
3420, 1e-06
3421, 1e-06
3422, 1e-06
3423, 1e-06
3424, 1e-06
3425, 1e-06
3426, 1e-06
3427, 1e-06
3428, 1e-06
3429, 1e-06
3430, 1e-06
3431, 1e-06
3432, 1e-06
3433, 1e-06
3434, 1e-06
3435, 1e-06
3436, 1e-06
3437, 1e-06
3438, 1e-06
3439, 1e-06
3440, 1e-06
3441, 1e-06
3442, 1e-06
3443, 1e-06
3444, 1e-06
3445, 1e-06
3446, 1e-06
3447, 1e-06
3448, 1e-06
3449, 1e-06
3450, 1e-06
3451, 1e-06
3452, 1e-06
3453, 1e-06
3454, 1e-06
3455, 1e-06
3456, 1e-06
3457, 1e-06
3458, 1e-06
3459, 1e-06
3460, 1e-06
3461, 1e-06
3462, 1e-06
3463, 1e-06
3464, 1e-06
3465, 1e-06
3466, 1e-06
3467, 1e-06
3468, 1e-06
3469, 1e-06
3470, 1e-06
3471, 1e-06
3472, 1e-06
3473, 1e-06
3474, 1e-06
3475, 1e-06
3476, 1e-06
3477, 1e-06
3478, 1e-06
3479, 1e-06
3480, 1e-06
3481, 1e-06
3482, 1e-06
3483, 1e-06
3484, 1e-06
3485, 1e-06
3486, 1e-06
3487, 1e-06
3488, 1e-06
3489, 1e-06
3490, 1e-06
3491, 1e-06
3492, 1e-06
3493, 1e-06
3494, 1e-06
3495, 1e-06
3496, 1e-06
3497, 1e-06
3498, 1e-06
3499, 1e-06
3500, 1e-06
3501, 1e-06
3502, 1e-06
3503, 1e-06
3504, 1e-06
3505, 1e-06
3506, 1e-06
3507, 1e-06
3508, 1e-06
3509, 1e-06
3510, 1e-06
3511, 1e-06
3512, 1e-06
3513, 1e-06
3514, 1e-06
3515, 1e-06
3516, 1e-06
3517, 1e-06
3518, 1e-06
3519, 1e-06
3520, 1e-06
3521, 1e-06
3522, 1e-06
3523, 1e-06
3524, 1e-06
3525, 1e-06
3526, 1e-06
3527, 1e-06
3528, 1e-06
3529, 1e-06
3530, 1e-06
3531, 1e-06
3532, 1e-06
3533, 1e-06
3534, 1e-06
3535, 1e-06
3536, 1e-06
3537, 1e-06
3538, 1e-06
3539, 1e-06
3540, 1e-06
3541, 1e-06
3542, 1e-06
3543, 1e-06
3544, 1e-06
3545, 1e-06
3546, 1e-06
3547, 1e-06
3548, 1e-06
3549, 1e-06
3550, 1e-06
3551, 1e-06
3552, 1e-06
3553, 1e-06
3554, 1e-06
3555, 1e-06
3556, 1e-06
3557, 1e-06
3558, 1e-06
3559, 1e-06
3560, 1e-06
3561, 1e-06
3562, 1e-06
3563, 1e-06
3564, 1e-06
3565, 1e-06
3566, 1e-06
3567, 1e-06
3568, 1e-06
3569, 1e-06
3570, 1e-06
3571, 1e-06
3572, 1e-06
3573, 1e-06
3574, 1e-06
3575, 1e-06
3576, 1e-06
3577, 1e-06
3578, 1e-06
3579, 1e-06
3580, 1e-06
3581, 1e-06
3582, 1e-06
3583, 1e-06
3584, 1e-06
3585, 1e-06
3586, 1e-06
3587, 1e-06
3588, 1e-06
3589, 1e-06
3590, 1e-06
3591, 1e-06
3592, 1e-06
3593, 1e-06
3594, 1e-06
3595, 1e-06
3596, 1e-06
3597, 1e-06
3598, 1e-06
3599, 1e-06
3600, 1e-06
3601, 1e-06
3602, 1e-06
3603, 1e-06
3604, 1e-06
3605, 1e-06
3606, 1e-06
3607, 1e-06
3608, 1e-06
3609, 1e-06
3610, 1e-06
3611, 1e-06
3612, 1e-06
3613, 1e-06
3614, 1e-06
3615, 1e-06
3616, 1e-06
3617, 1e-06
3618, 1e-06
3619, 1e-06
3620, 1e-06
3621, 1e-06
3622, 1e-06
3623, 1e-06
3624, 1e-06
3625, 1e-06
3626, 1e-06
3627, 1e-06
3628, 1e-06
3629, 1e-06
3630, 1e-06
3631, 1e-06
3632, 1e-06
3633, 1e-06
3634, 1e-06
3635, 1e-06
3636, 1e-06
3637, 1e-06
3638, 1e-06
3639, 1e-06
3640, 1e-06
3641, 1e-06
3642, 1e-06
3643, 1e-06
3644, 1e-06
3645, 1e-06
3646, 1e-06
3647, 1e-06
3648, 1e-06
3649, 1e-06
3650, 1e-06
3651, 1e-06
3652, 1e-06
3653, 1e-06
3654, 1
3655, 1e-06
3656, 1e-06
3657, 1e-06
3658, 1e-06
3659, 1e-06
3660, 1e-06
3661, 1e-06
3662, 1e-06
3663, 1e-06
3664, 1e-06
3665, 1e-06
3666, 1e-06
3667, 1e-06
3668, 1e-06
3669, 1e-06
3670, 1e-06
3671, 1e-06
3672, 1e-06
3673, 1e-06
3674, 1e-06
3675, 1e-06
3676, 1e-06
3677, 1e-06
3678, 1e-06
3679, 1e-06
3680, 1e-06
3681, 1e-06
3682, 1e-06
3683, 1e-06
3684, 1e-06
3685, 1e-06
3686, 1e-06
3687, 1e-06
3688, 1e-06
3689, 1e-06
3690, 1e-06
3691, 1e-06
3692, 1e-06
3693, 1e-06
3694, 1e-06
3695, 1e-06
3696, 1e-06
3697, 1e-06
3698, 1e-06
3699, 1e-06
3700, 1e-06
3701, 1e-06
3702, 1e-06
3703, 1e-06
3704, 1e-06
3705, 1e-06
3706, 1e-06
3707, 1e-06
3708, 1e-06
3709, 1e-06
3710, 1e-06
3711, 1e-06
3712, 1e-06
3713, 1e-06
3714, 1e-06
3715, 1e-06
3716, 1e-06
3717, 1e-06
3718, 1e-06
3719, 1e-06
3720, 1e-06
